,"activity, %"
ARHGAP22,0
Actin_BR,59
Actin_ST,50
Arp2_3,59
CP,30
Cdc42,50
Cofilin,78
Coronin,87
Cortactin,59
Dia1,0
Dia2,50
Ena_Vasp,83
IRSp53_Cdc42,50
IRSp53_Rac1,59
LIMK,2
NET1,36
PAK,64
PIP2,50
PKD,0
Profilin,79
ROCK,0
ROS,59
Rac1,59
RhoA,0
SSH,87
Thymosin,13
WASP,79
WAVE,69
