,"activity, %"
ARHGAP22,99
Actin_BR,1
Actin_ST,100
Arp2_3,1
CP,0
Cdc42,0
Cofilin,1
Coronin,0
Cortactin,1
Dia1,99
Dia2,99
Ena_Vasp,100
IRSp53_Cdc42,0
IRSp53_Rac1,1
LIMK,99
NET1,99
PAK,1
PIP2,51
PKD,99
Profilin,100
ROCK,99
ROS,1
Rac1,1
RhoA,99
SSH,1
Thymosin,65
WASP,35
WAVE,1
