,"activity, %"
ARHGAP22,0
Actin_BR,0
Actin_ST,70
Arp2_3,0
CP,49
Cdc42,50
Cofilin,4
Coronin,9
Cortactin,51
Dia1,51
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,50
IRSp53_Rac1,51
LIMK,91
NET1,100
PAK,0
PIP2,51
PKD,91
Profilin,70
ROCK,91
ROS,51
Rac1,51
RhoA,100
SSH,9
Thymosin,48
WASP,50
WAVE,51
