,"activity, %"
ARHGAP22,36
Actin_BR,26
Actin_ST,67
Arp2_3,26
CP,22
Cdc42,51
Cofilin,34
Coronin,77
Cortactin,42
Dia1,56
Dia2,85
Ena_Vasp,51
IRSp53_Cdc42,51
IRSp53_Rac1,42
LIMK,22
NET1,31
PAK,67
PIP2,50
PKD,0
Profilin,94
ROCK,36
ROS,42
Rac1,42
RhoA,60
SSH,77
Thymosin,64
WASP,0
WAVE,52
