,"activity, %"
Actin_BR,78
Actin_ST,79
Arp2_3,78
CP,49
Cdc42,47
Cofilin,0
Coronin,23
Cortactin,31
Dia1,36
Dia2,88
Ena_Vasp,100
IRSp53,56
LIMK,77
PAK,99
PIP2,51
PKD,68
Profilin,79
ROCK,68
ROCK_,68
Rac1,31
RhoA,70
SSH,23
Thymosin,0
WASP,79
WAVE,31
