,"activity, %"
ARHGAP22,79
Actin_BR,0
Actin_ST,96
Arp2_3,0
CP,0
Cdc42,51
Cofilin,7
Coronin,10
Cortactin,15
Dia1,84
Dia2,97
Ena_Vasp,98
IRSp53_Cdc42,51
IRSp53_Rac1,15
LIMK,0
NET1,46
PAK,53
PIP2,50
PKD,79
Profilin,96
ROCK,79
ROS,15
Rac1,15
RhoA,84
SSH,10
Thymosin,45
WASP,53
WAVE,28
