,"activity, %"
Actin_BR,55
Actin_ST,27
Arp2_3,55
CP,82
Cdc42,51
Cofilin,27
Coronin,19
Cortactin,29
Dia1,15
Dia2,87
Ena_Vasp,0
IRSp53,58
LIMK,81
PAK,99
PIP2,49
PKD,70
Profilin,56
ROCK,70
ROCK_,70
Rac1,29
RhoA,72
SSH,19
Thymosin,44
WASP,56
WAVE,0
