,"activity, %"
Actin_BR,96
Actin_ST,96
Arp2_3,96
CP,63
Cdc42,52
Cofilin,86
Coronin,100
Cortactin,96
Dia1,0
Dia2,96
Ena_Vasp,86
IRSp53,0
LIMK,0
PAK,100
PIP2,51
PKD,0
Profilin,100
ROCK,0
ROCK_,0
Rac1,96
RhoA,4
SSH,100
Thymosin,14
WASP,86
WAVE,96
