,"activity, %"
Actin_BR,0
Actin_ST,2
Arp2_3,0
CP,50
Cdc42,50
Cofilin,6
Coronin,8
Cortactin,0
Dia1,50
Dia2,100
Ena_Vasp,96
IRSp53,50
LIMK,92
PAK,96
PIP2,50
PKD,92
Profilin,2
ROCK,92
ROCK_,92
Rac1,0
RhoA,100
SSH,8
Thymosin,94
WASP,0
WAVE,0
