,"activity, %"
Actin_BR,75
Actin_ST,83
Arp2_3,75
CP,55
Cdc42,51
Cofilin,17
Coronin,0
Cortactin,50
Dia1,0
Dia2,50
Ena_Vasp,81
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,75
PAK,75
PIP2,50
PKD,0
Profilin,94
ROCK,0
Rac1,50
RhoA,0
SSH,0
Thymosin,36
UPSTREAM,50
WASP,64
WAVE,100
