,"activity, %"
Actin_BR,45
Actin_ST,58
Arp2_3,45
CP,51
Cdc42,51
Cofilin,59
Coronin,67
Cortactin,45
Dia1,10
Dia2,63
Ena_Vasp,93
IRSp53_Cdc42,51
IRSp53_Rac1,45
LIMK,26
PAK,66
PIP2,50
PKD,23
Profilin,74
ROCK,23
Rac1,45
RhoA,25
SSH,67
Thymosin,21
WASP,74
WAVE,0
