,"activity, %"
ARHGAP22,20
Actin_BR,51
Actin_ST,70
Arp2_3,51
CP,50
Cdc42,51
Cofilin,57
Coronin,64
Cortactin,51
Dia1,10
Dia2,72
Ena_Vasp,90
IRSp53_Cdc42,0
IRSp53_Rac1,0
LIMK,35
NET1,34
PAK,66
PIP2,52
PKD,20
Profilin,79
ROCK,20
ROS,51
Rac1,51
RhoA,23
SSH,64
Thymosin,22
WASP,76
WAVE,51
