,"activity, %"
Actin_BR,74
Actin_ST,0
Arp2_3,74
CP,55
Cdc42,50
Cofilin,74
Coronin,55
Cortactin,0
Dia1,22
Dia2,100
Ena_Vasp,83
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,45
PAK,75
PIP2,45
PKD,45
Profilin,0
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,20
UPSTREAM,50
WASP,73
WAVE,100
