,"activity, %"
ARHGAP22,32
Actin_BR,36
Actin_ST,60
Arp2_3,36
CP,21
Cdc42,0
Cofilin,32
Coronin,36
Cortactin,36
Dia1,37
Dia2,37
Ena_Vasp,80
IRSp53_Cdc42,0
IRSp53_Rac1,36
LIMK,60
NET1,64
PAK,36
PIP2,48
PKD,32
Profilin,83
ROCK,32
ROS,36
Rac1,36
RhoA,37
SSH,36
Thymosin,37
WASP,58
WAVE,63
