,"activity, %"
Actin_BR,59
Actin_ST,82
Arp2_3,59
CP,51
Cdc42,48
Cofilin,75
Coronin,100
Cortactin,76
Dia1,14
Dia2,85
Ena_Vasp,97
IRSp53,94
LIMK,0
PAK,94
PIP2,49
PKD,0
Profilin,91
ROCK,0
ROCK_,0
Rac1,80
RhoA,24
SSH,100
Thymosin,18
WASP,82
WAVE,80
