,"activity, %"
ARHGAP22,75
Actin_BR,45
Actin_ST,67
Arp2_3,45
CP,47
Cdc42,50
Cofilin,30
Coronin,18
Cortactin,23
Dia1,39
Dia2,93
Ena_Vasp,99
IRSp53_Cdc42,50
IRSp53_Rac1,24
LIMK,82
NET1,45
PAK,55
PIP2,53
PKD,75
Profilin,69
ROCK,75
ROS,24
Rac1,24
RhoA,78
SSH,18
Thymosin,41
WASP,59
WAVE,33
