,"activity, %"
Actin_BR,66
Actin_ST,79
Arp2_3,66
CP,51
Cdc42,52
Cofilin,84
Coronin,94
Cortactin,66
Dia1,0
Dia2,66
Ena_Vasp,91
IRSp53,73
LIMK,0
PAK,73
PIP2,49
PKD,0
Profilin,91
ROCK,0
ROCK_,0
Rac1,66
RhoA,0
SSH,94
Thymosin,0
WASP,91
WAVE,66
