,"activity, %"
Actin_BR,0
Actin_ST,68
Arp2_3,0
CP,49
Cdc42,50
Cofilin,7
Coronin,8
Cortactin,0
Dia1,51
Dia2,100
Ena_Vasp,100
IRSp53,53
LIMK,92
PAK,0
PIP2,51
PKD,92
Profilin,68
ROCK,92
ROCK_,92
Rac1,8
RhoA,100
SSH,8
Thymosin,45
WASP,55
WAVE,8
