,"activity, %"
Actin_BR,92
Actin_ST,94
Arp2_3,92
CP,49
Cdc42,47
Cofilin,86
Coronin,100
Cortactin,92
Dia1,0
Dia2,92
Ena_Vasp,100
IRSp53,100
LIMK,0
PAK,100
PIP2,51
PKD,0
Profilin,98
ROCK,0
ROCK_,0
Rac1,92
RhoA,8
SSH,100
Thymosin,10
WASP,90
WAVE,92
