,"activity, %"
ARHGAP22,83
Actin_BR,51
Actin_ST,74
Arp2_3,51
CP,26
Cdc42,50
Cofilin,17
Coronin,0
Cortactin,17
Dia1,65
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,50
IRSp53_Rac1,17
LIMK,100
NET1,49
PAK,51
PIP2,49
PKD,83
Profilin,100
ROCK,83
ROS,17
Rac1,17
RhoA,83
SSH,0
Thymosin,0
WASP,75
WAVE,30
