,"activity, %"
Actin_BR,0
Actin_ST,72
Arp2_3,0
CP,51
Cdc42,50
Cofilin,25
Coronin,62
Cortactin,50
Dia1,0
Dia2,50
Ena_Vasp,81
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,0
PAK,0
PIP2,49
PKD,0
Profilin,94
ROCK,0
Rac1,50
RhoA,0
SSH,62
Thymosin,35
UPSTREAM,50
WASP,65
WAVE,100
