,"activity, %"
ARHGAP22,82
Actin_BR,0
Actin_ST,0
Arp2_3,0
CP,0
Cdc42,50
Cofilin,6
Coronin,8
Cortactin,14
Dia1,86
Dia2,98
Ena_Vasp,98
IRSp53_Cdc42,50
IRSp53_Rac1,14
LIMK,91
NET1,47
PAK,52
PIP2,46
PKD,82
Profilin,0
ROCK,82
ROS,14
Rac1,14
RhoA,86
SSH,8
Thymosin,47
WASP,52
WAVE,25
