,"activity, %"
Actin_BR,21
Actin_ST,65
Arp2_3,21
CP,48
Cdc42,51
Cofilin,38
Coronin,31
Cortactin,0
Dia1,52
Dia2,100
Ena_Vasp,67
IRSp53,51
LIMK,36
PAK,51
PIP2,52
PKD,0
Profilin,65
ROCK,0
ROCK_,0
Rac1,0
RhoA,100
SSH,31
Thymosin,38
WASP,54
WAVE,0
