,"activity, %"
ARHGAP22,33
Actin_BR,36
Actin_ST,38
Arp2_3,36
CP,36
Cdc42,0
Cofilin,40
Coronin,34
Cortactin,36
Dia1,38
Dia2,38
Ena_Vasp,73
IRSp53_Cdc42,0
IRSp53_Rac1,36
LIMK,60
NET1,64
PAK,36
PIP2,0
PKD,33
Profilin,74
ROCK,33
ROS,36
Rac1,36
RhoA,38
SSH,34
Thymosin,49
WASP,41
WAVE,62
