,"activity, %"
ARHGAP22,75
Actin_BR,52
Actin_ST,47
Arp2_3,52
CP,52
Cdc42,50
Cofilin,54
Coronin,19
Cortactin,23
Dia1,48
Dia2,97
Ena_Vasp,100
IRSp53_Cdc42,50
IRSp53_Rac1,24
LIMK,0
NET1,45
PAK,55
PIP2,0
PKD,75
Profilin,99
ROCK,75
ROS,24
Rac1,24
RhoA,78
SSH,19
Thymosin,45
WASP,54
WAVE,32
