,"activity, %"
ARHGAP22,85
Actin_BR,38
Actin_ST,78
Arp2_3,38
CP,20
Cdc42,51
Cofilin,18
Coronin,0
Cortactin,15
Dia1,72
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,51
IRSp53_Rac1,15
LIMK,95
NET1,49
PAK,51
PIP2,49
PKD,85
Profilin,96
ROCK,85
ROS,15
Rac1,15
RhoA,85
SSH,5
Thymosin,48
WASP,52
WAVE,25
