,"activity, %"
Actin_BR,68
Actin_ST,65
Arp2_3,68
CP,48
Cdc42,53
Cofilin,17
Coronin,0
Cortactin,50
Dia1,26
Dia2,100
Ena_Vasp,90
IRSp53_Cdc42,53
IRSp53_Rac1,50
LIMK,100
PAK,77
PIP2,52
PKD,50
Profilin,65
ROCK,50
Rac1,50
RhoA,50
SSH,0
Thymosin,35
UPSTREAM,50
WASP,65
WAVE,0
