,"activity, %"
Actin_BR,50
Actin_ST,90
Arp2_3,50
CP,0
Cdc42,52
Cofilin,10
Coronin,0
Cortactin,24
Dia1,76
Dia2,87
Ena_Vasp,100
IRSp53,53
LIMK,100
PAK,100
PIP2,51
PKD,76
Profilin,90
ROCK,76
ROCK_,76
Rac1,24
RhoA,76
SSH,0
Thymosin,47
WASP,53
WAVE,24
