,"activity, %"
ARHGAP22,27
Actin_BR,68
Actin_ST,59
Arp2_3,68
CP,37
Cdc42,49
Cofilin,68
Coronin,64
Cortactin,67
Dia1,30
Dia2,79
Ena_Vasp,95
IRSp53_Cdc42,49
IRSp53_Rac1,69
LIMK,0
NET1,30
PAK,70
PIP2,49
PKD,27
Profilin,97
ROCK,27
ROS,0
Rac1,69
RhoA,30
SSH,64
Thymosin,16
WASP,79
WAVE,83
