,"activity, %"
Actin_BR,79
Actin_ST,75
Arp2_3,79
CP,46
Cdc42,50
Cofilin,43
Coronin,21
Cortactin,0
Dia1,38
Dia2,87
Ena_Vasp,100
IRSp53,57
LIMK,79
PAK,99
PIP2,54
PKD,70
Profilin,81
ROCK,70
ROCK_,70
Rac1,29
RhoA,72
SSH,21
Thymosin,0
WASP,81
WAVE,29
