,"activity, %"
ARHGAP22,24
Actin_BR,45
Actin_ST,61
Arp2_3,45
CP,51
Cdc42,51
Cofilin,52
Coronin,61
Cortactin,45
Dia1,11
Dia2,71
Ena_Vasp,92
IRSp53_Cdc42,51
IRSp53_Rac1,0
LIMK,37
NET1,38
PAK,62
PIP2,50
PKD,24
Profilin,68
ROCK,24
ROS,45
Rac1,45
RhoA,28
SSH,61
Thymosin,28
WASP,69
WAVE,0
