,"activity, %"
ARHGAP22,32
Actin_BR,35
Actin_ST,76
Arp2_3,35
CP,0
Cdc42,0
Cofilin,31
Coronin,35
Cortactin,36
Dia1,37
Dia2,37
Ena_Vasp,79
IRSp53_Cdc42,0
IRSp53_Rac1,36
LIMK,60
NET1,64
PAK,36
PIP2,49
PKD,32
Profilin,82
ROCK,32
ROS,36
Rac1,36
RhoA,37
SSH,35
Thymosin,39
WASP,56
WAVE,63
