,"activity, %"
ARHGAP22,25
Actin_BR,44
Actin_ST,16
Arp2_3,44
CP,75
Cdc42,50
Cofilin,52
Coronin,60
Cortactin,44
Dia1,11
Dia2,71
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,44
LIMK,38
NET1,39
PAK,61
PIP2,48
PKD,25
Profilin,67
ROCK,25
ROS,44
Rac1,44
RhoA,29
SSH,60
Thymosin,29
WASP,68
WAVE,0
