,"activity, %"
ARHGAP22,48
Actin_BR,28
Actin_ST,27
Arp2_3,28
CP,48
Cdc42,49
Cofilin,27
Coronin,13
Cortactin,0
Dia1,0
Dia2,51
Ena_Vasp,98
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,87
NET1,51
PAK,49
PIP2,52
PKD,48
Profilin,44
ROCK,48
ROS,0
Rac1,0
RhoA,51
SSH,13
Thymosin,44
WASP,54
WAVE,0
