,"activity, %"
ARHGAP22,0
Actin_BR,63
Actin_ST,77
Arp2_3,63
CP,53
Cdc42,53
Cofilin,71
Coronin,83
Cortactin,63
Dia1,2
Dia2,74
Ena_Vasp,93
IRSp53_Cdc42,53
IRSp53_Rac1,0
LIMK,17
NET1,22
PAK,78
PIP2,49
PKD,8
Profilin,87
ROCK,8
ROS,63
Rac1,63
RhoA,11
SSH,83
Thymosin,14
WASP,84
WAVE,63
