,"activity, %"
ARHGAP22,17
Actin_BR,67
Actin_ST,20
Arp2_3,67
CP,67
Cdc42,48
Cofilin,75
Coronin,67
Cortactin,67
Dia1,19
Dia2,67
Ena_Vasp,92
IRSp53_Cdc42,48
IRSp53_Rac1,67
LIMK,31
NET1,33
PAK,67
PIP2,0
PKD,17
Profilin,87
ROCK,17
ROS,67
Rac1,67
RhoA,19
SSH,67
Thymosin,0
WASP,81
WAVE,80
