,"activity, %"
ARHGAP22,92
Actin_BR,30
Actin_ST,63
Arp2_3,30
CP,52
Cdc42,49
Cofilin,24
Coronin,8
Cortactin,6
Dia1,48
Dia2,100
Ena_Vasp,98
IRSp53_Cdc42,49
IRSp53_Rac1,6
LIMK,92
NET1,49
PAK,51
PIP2,48
PKD,92
Profilin,63
ROCK,92
ROS,0
Rac1,6
RhoA,100
SSH,8
Thymosin,47
WASP,52
WAVE,0
