,"activity, %"
ARHGAP22,18
Actin_BR,64
Actin_ST,84
Arp2_3,64
CP,0
Cdc42,49
Cofilin,61
Coronin,63
Cortactin,64
Dia1,20
Dia2,82
Ena_Vasp,90
IRSp53_Cdc42,49
IRSp53_Rac1,64
LIMK,34
NET1,34
PAK,66
PIP2,49
PKD,18
Profilin,87
ROCK,18
ROS,64
Rac1,64
RhoA,20
SSH,63
Thymosin,23
WASP,75
WAVE,78
