,"activity, %"
ARHGAP22,24
Actin_BR,63
Actin_ST,71
Arp2_3,63
CP,51
Cdc42,50
Cofilin,48
Coronin,0
Cortactin,63
Dia1,10
Dia2,86
Ena_Vasp,94
IRSp53_Cdc42,50
IRSp53_Rac1,63
LIMK,42
NET1,35
PAK,65
PIP2,52
PKD,24
Profilin,76
ROCK,24
ROS,63
Rac1,63
RhoA,24
SSH,54
Thymosin,31
WASP,66
WAVE,75
