,"activity, %"
ARHGAP22,0
Actin_BR,61
Actin_ST,48
Arp2_3,61
CP,33
Cdc42,50
Cofilin,75
Coronin,84
Cortactin,61
Dia1,0
Dia2,50
Ena_Vasp,81
IRSp53_Cdc42,0
IRSp53_Rac1,61
LIMK,2
NET1,0
PAK,64
PIP2,50
PKD,0
Profilin,82
ROCK,0
ROS,61
Rac1,61
RhoA,0
SSH,84
Thymosin,15
WASP,81
WAVE,73
