,"activity, %"
ARHGAP22,18
Actin_BR,64
Actin_ST,66
Arp2_3,64
CP,0
Cdc42,50
Cofilin,61
Coronin,64
Cortactin,64
Dia1,20
Dia2,71
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,64
LIMK,33
NET1,33
PAK,67
PIP2,50
PKD,18
Profilin,88
ROCK,18
ROS,64
Rac1,64
RhoA,20
SSH,64
Thymosin,25
WASP,73
WAVE,77
