,"activity, %"
ARHGAP22,0
Actin_BR,61
Actin_ST,71
Arp2_3,61
CP,47
Cdc42,49
Cofilin,76
Coronin,84
Cortactin,61
Dia1,0
Dia2,61
Ena_Vasp,84
IRSp53_Cdc42,49
IRSp53_Rac1,61
LIMK,2
NET1,36
PAK,64
PIP2,53
PKD,0
Profilin,79
ROCK,0
ROS,0
Rac1,61
RhoA,0
SSH,84
Thymosin,14
WASP,81
WAVE,72
