,"activity, %"
ARHGAP22,92
Actin_BR,19
Actin_ST,88
Arp2_3,19
CP,11
Cdc42,51
Cofilin,0
Coronin,8
Cortactin,0
Dia1,89
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,51
IRSp53_Rac1,0
LIMK,92
NET1,49
PAK,51
PIP2,49
PKD,92
Profilin,98
ROCK,92
ROS,0
Rac1,0
RhoA,100
SSH,8
Thymosin,53
WASP,47
WAVE,0
