,"activity, %"
ARHGAP22,14
Actin_BR,36
Actin_ST,58
Arp2_3,36
CP,49
Cdc42,48
Cofilin,68
Coronin,89
Cortactin,37
Dia1,9
Dia2,62
Ena_Vasp,77
IRSp53_Cdc42,48
IRSp53_Rac1,37
LIMK,10
NET1,37
PAK,63
PIP2,52
PKD,0
Profilin,72
ROCK,14
ROS,37
Rac1,37
RhoA,26
SSH,89
Thymosin,17
WASP,72
WAVE,0
