,"activity, %"
ARHGAP22,0
Actin_BR,59
Actin_ST,50
Arp2_3,59
CP,29
Cdc42,49
Cofilin,75
Coronin,82
Cortactin,59
Dia1,0
Dia2,49
Ena_Vasp,83
IRSp53_Cdc42,49
IRSp53_Rac1,59
LIMK,3
NET1,0
PAK,63
PIP2,51
PKD,0
Profilin,79
ROCK,0
ROS,59
Rac1,59
RhoA,0
SSH,82
Thymosin,16
WASP,78
WAVE,69
