,"activity, %"
ARHGAP22,19
Actin_BR,63
Actin_ST,50
Arp2_3,63
CP,35
Cdc42,52
Cofilin,4
Coronin,0
Cortactin,63
Dia1,19
Dia2,71
Ena_Vasp,89
IRSp53_Cdc42,52
IRSp53_Rac1,63
LIMK,95
NET1,32
PAK,68
PIP2,49
PKD,19
Profilin,88
ROCK,19
ROS,63
Rac1,63
RhoA,19
SSH,0
Thymosin,40
WASP,57
WAVE,78
