,"activity, %"
ARHGAP22,100
Actin_BR,0
Actin_ST,100
Arp2_3,0
CP,0
Cdc42,52
Cofilin,0
Coronin,0
Cortactin,0
Dia1,100
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,52
IRSp53_Rac1,0
LIMK,100
NET1,100
PAK,0
PIP2,52
PKD,100
Profilin,100
ROCK,100
ROS,0
Rac1,0
RhoA,100
SSH,0
Thymosin,47
WASP,53
WAVE,0
