,"activity, %"
ARHGAP22,25
Actin_BR,52
Actin_ST,63
Arp2_3,52
CP,53
Cdc42,48
Cofilin,5
Coronin,0
Cortactin,52
Dia1,10
Dia2,76
Ena_Vasp,91
IRSp53_Cdc42,48
IRSp53_Rac1,0
LIMK,96
NET1,37
PAK,63
PIP2,49
PKD,25
Profilin,66
ROCK,25
ROS,52
Rac1,52
RhoA,25
SSH,0
Thymosin,42
WASP,55
WAVE,52
