,"activity, %"
ARHGAP22,74
Actin_BR,0
Actin_ST,61
Arp2_3,0
CP,50
Cdc42,49
Cofilin,12
Coronin,15
Cortactin,0
Dia1,35
Dia2,90
Ena_Vasp,94
IRSp53_Cdc42,49
IRSp53_Rac1,14
LIMK,85
NET1,100
PAK,0
PIP2,50
PKD,74
Profilin,61
ROCK,74
ROS,14
Rac1,14
RhoA,86
SSH,15
Thymosin,46
WASP,51
WAVE,27
