,"activity, %"
Actin_BR,30
Actin_ST,0
Arp2_3,30
CP,50
Cdc42,50
Cofilin,8
Coronin,21
Cortactin,30
Dia1,34
Dia2,87
Ena_Vasp,99
IRSp53,58
LIMK,79
PAK,99
PIP2,50
PKD,69
Profilin,0
ROCK,69
ROCK_,69
Rac1,30
RhoA,71
SSH,21
Thymosin,92
WASP,0
WAVE,30
