,"activity, %"
ARHGAP22,90
Actin_BR,0
Actin_ST,95
Arp2_3,0
CP,0
Cdc42,48
Cofilin,5
Coronin,10
Cortactin,10
Dia1,100
Dia2,100
Ena_Vasp,99
IRSp53_Cdc42,48
IRSp53_Rac1,10
LIMK,90
NET1,100
PAK,0
PIP2,51
PKD,90
Profilin,95
ROCK,90
ROS,10
Rac1,10
RhoA,100
SSH,10
Thymosin,47
WASP,53
WAVE,10
