,"activity, %"
ARHGAP22,77
Actin_BR,46
Actin_ST,75
Arp2_3,46
CP,20
Cdc42,50
Cofilin,18
Coronin,0
Cortactin,23
Dia1,63
Dia2,93
Ena_Vasp,98
IRSp53_Cdc42,50
IRSp53_Rac1,23
LIMK,94
NET1,0
PAK,57
PIP2,50
PKD,77
Profilin,95
ROCK,77
ROS,23
Rac1,23
RhoA,77
SSH,6
Thymosin,47
WASP,53
WAVE,40
