,"activity, %"
ARHGAP22,26
Actin_BR,60
Actin_ST,71
Arp2_3,60
CP,53
Cdc42,51
Cofilin,61
Coronin,64
Cortactin,60
Dia1,0
Dia2,89
Ena_Vasp,92
IRSp53_Cdc42,0
IRSp53_Rac1,60
LIMK,36
NET1,37
PAK,63
PIP2,48
PKD,26
Profilin,75
ROCK,26
ROS,60
Rac1,60
RhoA,29
SSH,64
Thymosin,24
WASP,74
WAVE,68
