,"activity, %"
Actin_BR,70
Actin_ST,89
Arp2_3,70
CP,100
Cdc42,50
Cofilin,83
Coronin,66
Cortactin,50
Dia1,0
Dia2,100
Ena_Vasp,89
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,17
PAK,75
PIP2,0
PKD,0
Profilin,100
ROCK,0
Rac1,50
RhoA,50
SSH,66
Thymosin,17
UPSTREAM,50
WASP,83
WAVE,100
