,"activity, %"
ARHGAP22,18
Actin_BR,53
Actin_ST,76
Arp2_3,53
CP,0
Cdc42,51
Cofilin,55
Coronin,60
Cortactin,0
Dia1,21
Dia2,71
Ena_Vasp,82
IRSp53_Cdc42,51
IRSp53_Rac1,55
LIMK,34
NET1,32
PAK,65
PIP2,47
PKD,18
Profilin,81
ROCK,18
ROS,55
Rac1,55
RhoA,21
SSH,60
Thymosin,32
WASP,63
WAVE,66
