,"activity, %"
ARHGAP22,0
Actin_BR,32
Actin_ST,43
Arp2_3,32
CP,21
Cdc42,50
Cofilin,63
Coronin,79
Cortactin,32
Dia1,0
Dia2,50
Ena_Vasp,75
IRSp53_Cdc42,50
IRSp53_Rac1,32
LIMK,4
NET1,42
PAK,58
PIP2,50
PKD,0
Profilin,64
ROCK,0
ROS,32
Rac1,32
RhoA,0
SSH,79
Thymosin,29
WASP,64
WAVE,0
