,"activity, %"
ARHGAP22,25
Actin_BR,60
Actin_ST,41
Arp2_3,60
CP,52
Cdc42,51
Cofilin,62
Coronin,65
Cortactin,60
Dia1,0
Dia2,0
Ena_Vasp,94
IRSp53_Cdc42,51
IRSp53_Rac1,60
LIMK,35
NET1,38
PAK,62
PIP2,49
PKD,25
Profilin,75
ROCK,25
ROS,60
Rac1,60
RhoA,29
SSH,65
Thymosin,22
WASP,74
WAVE,68
