,"activity, %"
ARHGAP22,76
Actin_BR,38
Actin_ST,62
Arp2_3,38
CP,53
Cdc42,50
Cofilin,0
Coronin,18
Cortactin,19
Dia1,36
Dia2,93
Ena_Vasp,97
IRSp53_Cdc42,50
IRSp53_Rac1,20
LIMK,0
NET1,46
PAK,54
PIP2,48
PKD,76
Profilin,62
ROCK,76
ROS,20
Rac1,20
RhoA,82
SSH,18
Thymosin,51
WASP,49
WAVE,28
