,"activity, %"
Actin_BR,47
Actin_ST,63
Arp2_3,47
CP,49
Cdc42,52
Cofilin,0
Coronin,0
Cortactin,23
Dia1,38
Dia2,87
Ena_Vasp,100
IRSp53,53
LIMK,100
PAK,100
PIP2,51
PKD,77
Profilin,63
ROCK,77
ROCK_,77
Rac1,23
RhoA,77
SSH,0
Thymosin,50
WASP,50
WAVE,23
