,"activity, %"
ARHGAP22,0
Actin_BR,36
Actin_ST,30
Arp2_3,36
CP,55
Cdc42,52
Cofilin,60
Coronin,73
Cortactin,37
Dia1,11
Dia2,68
Ena_Vasp,52
IRSp53_Cdc42,52
IRSp53_Rac1,37
LIMK,5
NET1,20
PAK,63
PIP2,33
PKD,0
Profilin,50
ROCK,0
ROS,37
Rac1,37
RhoA,54
SSH,73
Thymosin,23
WASP,0
WAVE,59
