,"activity, %"
ARHGAP22,82
Actin_BR,26
Actin_ST,59
Arp2_3,26
CP,50
Cdc42,49
Cofilin,25
Coronin,10
Cortactin,0
Dia1,42
Dia2,92
Ena_Vasp,97
IRSp53_Cdc42,49
IRSp53_Rac1,10
LIMK,89
NET1,48
PAK,51
PIP2,50
PKD,82
Profilin,60
ROCK,82
ROS,10
Rac1,10
RhoA,89
SSH,10
Thymosin,46
WASP,52
WAVE,0
