,"activity, %"
ARHGAP22,0
Actin_BR,59
Actin_ST,73
Arp2_3,59
CP,49
Cdc42,51
Cofilin,79
Coronin,92
Cortactin,62
Dia1,13
Dia2,88
Ena_Vasp,84
IRSp53_Cdc42,51
IRSp53_Rac1,62
LIMK,1
NET1,22
PAK,78
PIP2,51
PKD,0
Profilin,78
ROCK,0
ROS,62
Rac1,62
RhoA,45
SSH,92
Thymosin,14
WASP,78
WAVE,0
