,"activity, %"
Actin_BR,39
Actin_ST,41
Arp2_3,39
CP,100
Cdc42,51
Cofilin,18
Coronin,0
Cortactin,22
Dia1,0
Dia2,88
Ena_Vasp,100
IRSp53,52
LIMK,100
PAK,100
PIP2,0
PKD,78
Profilin,41
ROCK,78
ROCK_,78
Rac1,22
RhoA,78
SSH,0
Thymosin,65
WASP,35
WAVE,22
