,"activity, %"
Actin_BR,72
Actin_ST,89
Arp2_3,72
CP,100
Cdc42,50
Cofilin,86
Coronin,56
Cortactin,50
Dia1,0
Dia2,100
Ena_Vasp,89
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,0
PAK,75
PIP2,0
PKD,44
Profilin,100
ROCK,44
Rac1,50
RhoA,50
SSH,56
Thymosin,14
UPSTREAM,50
WASP,86
WAVE,100
